t1,t2
0000000029.593179620,0000000029.593287176
0000000029.657434140,0000000029.657622088
0000000029.713179220,0000000029.713285033
0000000029.777191780,0000000029.777303542
0000000029.841180140,0000000029.841289702
0000000029.905180940,0000000029.905288570
0000000029.969186380,0000000029.969292440
0000000030.025178820,0000000030.025326946
0000000030.089176100,0000000030.089282311
0000000030.153181780,0000000030.153329190
0000000030.217255260,0000000030.217366695
0000000030.281187140,0000000030.281297027
0000000030.337182300,0000000030.337287432
0000000030.401191100,0000000030.401304518
0000000030.465193180,0000000030.465299345
0000000030.529192980,0000000030.529302641
0000000030.593186420,0000000030.593292686
0000000030.657178900,0000000030.657288841
0000000030.713188140,0000000030.713299447
0000000030.777211980,0000000030.777340606
0000000030.841173380,0000000030.841291828
0000000030.905179860,0000000030.905298990
0000000030.969185460,0000000030.969303670
0000000031.025181740,0000000031.025298992
0000000031.089189780,0000000031.089306712
0000000031.153209700,0000000031.153327203
0000000031.217183140,0000000031.217298126
0000000031.281186340,0000000031.281307172
0000000031.337178820,0000000031.337296341
0000000031.401242820,0000000031.401404982
0000000031.465251340,0000000031.465381083
0000000031.529190740,0000000031.529317148
0000000031.593178780,0000000031.593302495
0000000031.657705260,0000000031.657857155
0000000031.713388740,0000000031.713594562
0000000031.777308300,0000000031.777504021
0000000031.841341820,0000000031.841536496
0000000031.905329740,0000000031.905535705
0000000031.969335020,0000000031.969533686
0000000032.025286580,0000000032.025477515
0000000032.089189180,0000000032.089315661
0000000032.153185500,0000000032.153310201
0000000032.217179020,0000000032.217299747
0000000032.281447300,0000000032.281658858
0000000032.337335420,0000000032.337537940
0000000032.401282940,0000000032.401478832
0000000032.465343540,0000000032.465538207
0000000032.529369420,0000000032.529567953
0000000032.593344580,0000000032.593543558
0000000032.657310900,0000000032.657512332
0000000032.713337060,0000000032.713547886
0000000032.777297140,0000000032.777498991
0000000032.841339220,0000000032.841540241
0000000032.905327340,0000000032.905531315
0000000032.969329420,0000000032.969528050
0000000033.025258700,0000000033.025460045
0000000033.089339380,0000000033.089544340
0000000033.153303060,0000000033.153508857
0000000033.217338700,0000000033.217547805
0000000033.281299740,0000000033.281503256
0000000033.337322820,0000000033.337548417
0000000033.401254100,0000000033.401459323
0000000033.465342860,0000000033.465549938
0000000033.529329460,0000000033.529541785
0000000033.593356260,0000000033.593574776
0000000033.658692420,0000000033.658794398
0000000033.713189460,0000000033.713329411
0000000033.777177140,0000000033.777352611
0000000033.841187140,0000000033.841324716
0000000033.905186220,0000000033.905363951
0000000033.969176580,0000000033.969315591
0000000034.025183660,0000000034.025329378
0000000034.089178420,0000000034.089319653
0000000034.153177620,0000000034.153319220
0000000034.217190740,0000000034.217332021
0000000034.281185540,0000000034.281330343
0000000034.337177020,0000000034.337320767
0000000034.401285860,0000000034.401503653
0000000034.465333180,0000000034.465546163
0000000034.529294420,0000000034.529510493
0000000034.593174180,0000000034.593320557
0000000034.657174300,0000000034.657436070
0000000034.713179260,0000000034.713322543
0000000034.777202260,0000000034.777352925
0000000034.841179580,0000000034.841322378
0000000034.905181940,0000000034.905327746
0000000034.969179700,0000000034.969328143
0000000035.025172940,0000000035.025317340
0000000035.089205540,0000000035.089351340
0000000035.153186620,0000000035.153376993
0000000035.217180340,0000000035.217326021
0000000035.281180980,0000000035.281333508
0000000035.337183260,0000000035.337331375
0000000035.401176820,0000000035.401331767
0000000035.465179420,0000000035.465329688
0000000035.529181820,0000000035.529335062
0000000035.593180820,0000000035.593331900
0000000035.657339700,0000000035.657475363
0000000035.713175780,0000000035.713326708
0000000035.777177220,0000000035.777367733
0000000035.841175180,0000000035.841327728
0000000035.905184220,0000000035.905376645
0000000035.969187140,0000000035.969342476
0000000036.025170100,0000000036.025325800
0000000036.089204780,0000000036.089420582
0000000036.153183060,0000000036.153340763
0000000036.217175260,0000000036.217330103
0000000036.281234860,0000000036.281390366
0000000036.337214980,0000000036.337368405
0000000036.401184820,0000000036.401341653
0000000036.465183500,0000000036.465348086
0000000036.529176820,0000000036.529332837
0000000036.593179780,0000000036.593334162
0000000036.649209340,0000000036.649379326
0000000036.713178580,0000000036.713342526
0000000036.777183260,0000000036.777341508
0000000036.841173260,0000000036.841337731
0000000036.905187420,0000000036.905394376
0000000036.969176300,0000000036.969342905
0000000037.025282580,0000000037.026128521
0000000037.089177340,0000000037.089920387
0000000037.153248460,0000000037.153975199
0000000037.217177660,0000000037.217872507
0000000037.281187180,0000000037.281879267
0000000037.337312980,0000000037.337919572
0000000037.401197180,0000000037.401890065
0000000037.465203700,0000000037.465899135
0000000037.529214700,0000000037.529825175
0000000037.593180420,0000000037.593794905
0000000037.657289020,0000000037.657854904
0000000037.713196340,0000000037.713823734
0000000037.777189700,0000000037.777805107
0000000037.841184300,0000000037.841798681
0000000037.905185100,0000000037.905803662
0000000037.969177660,0000000037.969790695
0000000038.025182620,0000000038.025794311
0000000038.089184220,0000000038.089796737
0000000038.153258140,0000000038.153880374
0000000038.217177180,0000000038.217790832
0000000038.281195580,0000000038.281811185
0000000038.337207020,0000000038.337829284
0000000038.401179820,0000000038.401801809
0000000038.465208420,0000000038.465823985
0000000038.529207940,0000000038.529823006
0000000038.593226220,0000000038.593844865
0000000038.657203700,0000000038.657823380
0000000038.713230260,0000000038.713849149
0000000038.777217620,0000000038.777837470
0000000038.841196780,0000000038.841817757
0000000038.905177300,0000000038.905798475
0000000038.969168660,0000000038.969787389
0000000039.025179820,0000000039.025801669
0000000039.089227100,0000000039.089846934
0000000039.153308620,0000000039.153930570
0000000039.217181500,0000000039.217803689
0000000039.281185020,0000000039.281811819
0000000039.337187780,0000000039.337810022
0000000039.401187700,0000000039.401828849
0000000039.465184940,0000000039.465809740
0000000039.529179700,0000000039.529805561
0000000039.593174420,0000000039.593798734
0000000039.657279100,0000000039.657859030
0000000039.713193940,0000000039.713831314
0000000039.777257340,0000000039.777893630
0000000039.841203140,0000000039.841842706
0000000039.905187340,0000000039.905900856
0000000039.969182060,0000000039.969907154
0000000040.025174100,0000000040.025906405
0000000040.089178940,0000000040.089957681
0000000040.153178100,0000000040.153923341
0000000040.217177660,0000000040.218061731
0000000040.281183060,0000000040.281864616
0000000040.337181100,0000000040.337809600
0000000040.401265100,0000000040.401907737
0000000040.465184740,0000000040.465816717
0000000040.529184980,0000000040.529819210
0000000040.593175500,0000000040.593805034
0000000040.657180860,0000000040.657818382
0000000040.713201220,0000000040.713839057
0000000040.777201540,0000000040.777846726
0000000040.841179260,0000000040.841817789
0000000040.905187180,0000000040.905829631
0000000040.969183220,0000000040.969825276
0000000041.025170940,0000000041.025811999
0000000041.089191500,0000000041.089832721
0000000041.153182020,0000000041.153827582
0000000041.217220540,0000000041.217915256
0000000041.281175260,0000000041.281927687
0000000041.337180300,0000000041.337817866
0000000041.401187820,0000000041.401942579
0000000041.465183460,0000000041.465823560
0000000041.529182380,0000000041.529940980
0000000041.593180380,0000000041.593823066
0000000041.657361860,0000000041.658025140
0000000041.713186100,0000000041.713876287
0000000041.777176020,0000000041.777856284
0000000041.841180620,0000000041.841822751
0000000041.905307140,0000000041.905954597
0000000041.969327340,0000000041.970047782
0000000042.025231860,0000000042.025949001
0000000042.089326740,0000000042.090044367
0000000042.153299780,0000000042.154019336
0000000042.217333700,0000000042.218057050
0000000042.281287620,0000000042.282012146
0000000042.337326980,0000000042.338046901
0000000042.401340860,0000000042.402069100
0000000042.465348300,0000000042.466069962
0000000042.529300260,0000000042.530020705
0000000042.593180980,0000000042.593829529
0000000042.657310380,0000000042.658045811
0000000042.713187900,0000000042.713835990
0000000042.777307260,0000000042.777956879
0000000042.841184260,0000000042.841833445
0000000042.905211980,0000000042.905862731
0000000042.969194260,0000000042.969849564
0000000043.025180660,0000000043.025837821
0000000043.089196740,0000000043.089850461
0000000043.153185380,0000000043.153842622
0000000043.217185220,0000000043.217841446
0000000043.281359100,0000000043.282102300
0000000043.337177140,0000000043.337829912
0000000043.401222300,0000000043.401897894
0000000043.465184180,0000000043.465837376
0000000043.529426180,0000000043.530173997
0000000043.593337220,0000000043.594096549
0000000043.657635780,0000000043.658334592
0000000043.713377140,0000000043.714110352
0000000043.777392740,0000000043.778144224
0000000043.841337700,0000000043.842073582
0000000043.905182140,0000000043.905839825
0000000043.969188740,0000000043.969852501
0000000044.025170820,0000000044.025868226
0000000044.089180580,0000000044.089838492
0000000044.153180340,0000000044.153947172
0000000044.217181900,0000000044.217847456
0000000044.281180900,0000000044.281922460
0000000044.337179580,0000000044.337840545
0000000044.401174900,0000000044.401840656
0000000044.465180580,0000000044.465845821
0000000044.529185420,0000000044.529855130
0000000044.593182340,0000000044.593846754
0000000044.649598460,0000000044.650532199
0000000044.713625020,0000000044.714420341
0000000044.777420740,0000000044.778227537
0000000044.841497100,0000000044.842481926
0000000044.905563860,0000000044.906348474
0000000044.969441940,0000000044.970249172
0000000045.025291180,0000000045.026073759
0000000045.089408900,0000000045.090192515
0000000045.153420340,0000000045.154210955
0000000045.217191220,0000000045.217862606
0000000045.281180380,0000000045.281851979
0000000045.337177260,0000000045.337843112
0000000045.401906620,0000000045.402586807
0000000045.465184260,0000000045.465859305
0000000045.529179620,0000000045.529852045
0000000045.593177820,0000000045.593843744
0000000045.649418500,0000000045.650043919
0000000045.713178540,0000000045.713856349
0000000045.777220140,0000000045.777905820
0000000045.841314260,0000000045.842195269
0000000045.899823180,0000000045.900501986
0000000045.969220500,0000000045.969940650
0000000046.025350740,0000000046.026285554
0000000046.089193900,0000000046.089964754
0000000046.153181300,0000000046.153861780
0000000046.217178940,0000000046.218017975
0000000046.281208020,0000000046.281900475
0000000046.337178380,0000000046.337938835
0000000046.401168660,0000000046.401850022
0000000046.465179660,0000000046.465859970
0000000046.529188460,0000000046.529870505
0000000046.593179860,0000000046.593859065
0000000046.657183900,0000000046.657867849
0000000046.713180580,0000000046.713862457
0000000046.777210580,0000000046.778070279
0000000046.841176340,0000000046.841859464
0000000046.905295140,0000000046.906029996
0000000046.969224540,0000000046.969938842
0000000047.025178420,0000000047.025863996
0000000047.089184340,0000000047.089866321
0000000047.153186540,0000000047.153874927
0000000047.217624140,0000000047.219528524
0000000047.281317300,0000000047.282085241
0000000047.337175060,0000000047.337860494
0000000047.401258060,0000000047.401957202
0000000047.465181780,0000000047.465869522
0000000047.529185060,0000000047.529873581
0000000047.593180020,0000000047.593864276
0000000047.649689820,0000000047.650410282
0000000047.713547140,0000000047.714349746
0000000047.777348660,0000000047.778110967
0000000047.841193620,0000000047.841882129
0000000047.905184100,0000000047.905870767
0000000047.969183860,0000000047.969879364
0000000048.025180300,0000000048.025875209
0000000048.089183580,0000000048.089876765
0000000048.153183620,0000000048.153882364
0000000048.217189700,0000000048.217880884
0000000048.281196420,0000000048.281893172
0000000048.337179860,0000000048.337870304
0000000048.401181980,0000000048.401888207
0000000048.465188100,0000000048.465883352
0000000048.529195700,0000000048.529896721
0000000048.593186420,0000000048.593884322
0000000048.657174420,0000000048.657990587
0000000048.713170620,0000000048.713864680
0000000048.778093260,0000000048.778876730
0000000048.841193580,0000000048.841892435
0000000048.905185580,0000000048.905884321
0000000048.969240260,0000000048.970027340
0000000049.025170940,0000000049.025970756
0000000049.089191820,0000000049.089890217
0000000049.153244100,0000000049.154057795
0000000049.217188580,0000000049.217974445
0000000049.281228420,0000000049.282022412
0000000049.337219220,0000000049.338005084
0000000049.401226220,0000000049.401928126
0000000049.465389900,0000000049.466187347
0000000049.529254780,0000000049.529954437
0000000049.593223380,0000000049.593923267
0000000049.657287540,0000000049.657944666
0000000049.713190660,0000000049.713893102
0000000049.777638700,0000000049.778474882
0000000049.841353220,0000000049.842131274
0000000049.905693100,0000000049.906483821
0000000049.969384260,0000000049.970194040
0000000050.025341980,0000000050.026147372
0000000050.089183860,0000000050.089895112
0000000050.153185620,0000000050.153890571
0000000050.217176860,0000000050.217880594
0000000050.281176820,0000000050.281885785
0000000050.337184940,0000000050.337892050
0000000050.401187820,0000000050.401940184
0000000050.465184620,0000000050.465891746
0000000050.529187820,0000000050.529895049
0000000050.593185300,0000000050.593891891
0000000050.657178060,0000000050.657886459
0000000050.713200220,0000000050.713917529
0000000050.777185980,0000000050.777898792
0000000050.841179220,0000000050.841888889
0000000050.905350780,0000000050.906432357
0000000050.969362860,0000000050.970159907
0000000051.025293260,0000000051.026674036
0000000051.089199620,0000000051.089912627
0000000051.153197740,0000000051.153912652
0000000051.217184220,0000000051.217897689
0000000051.281188300,0000000051.281904727
0000000051.337189220,0000000051.337902932
0000000051.401186540,0000000051.401906431
0000000051.465191340,0000000051.465912617
0000000051.529197260,0000000051.529917310
0000000051.593187740,0000000051.593903440
0000000051.657295540,0000000051.657966952
0000000051.713190380,0000000051.713907565
0000000051.777186820,0000000051.777961889
0000000051.841192380,0000000051.841912784
0000000051.905191180,0000000051.905908521
0000000051.969181060,0000000051.969900960
0000000052.025174220,0000000052.025893462
0000000052.089219340,0000000052.089941656
0000000052.153174180,0000000052.153895792
0000000052.217180980,0000000052.217901682
0000000052.281220740,0000000052.281944274
0000000052.337190340,0000000052.337909119
0000000052.401200940,0000000052.401935451
0000000052.465176900,0000000052.465998064
0000000052.529182700,0000000052.529909709
0000000052.593177780,0000000052.593903621
0000000052.657184820,0000000052.657912947
0000000052.713189180,0000000052.713917101
0000000052.777187100,0000000052.777918400
0000000052.841184020,0000000052.841914014
0000000052.905179140,0000000052.905915647
0000000052.969179940,0000000052.969913472
0000000053.025174940,0000000053.025906499
0000000053.089195700,0000000053.089929505
0000000053.153181100,0000000053.153919914
0000000053.217186220,0000000053.217923012
0000000053.281179460,0000000053.281909249
0000000053.337187300,0000000053.337924719
0000000053.401187660,0000000053.401922491
0000000053.465204500,0000000053.465939600
0000000053.529190100,0000000053.529929420
0000000053.593183660,0000000053.593918197
0000000053.657306980,0000000053.657995225
0000000053.713185780,0000000053.713917946
0000000053.777175340,0000000053.777907112
0000000053.841185540,0000000053.841917709
0000000053.905178020,0000000053.905912231
0000000053.969187860,0000000053.969963759
0000000054.025184900,0000000054.026024980
0000000054.089198620,0000000054.089935216
0000000054.153183060,0000000054.153919204
0000000054.217184620,0000000054.217924982
0000000054.281177980,0000000054.281918607
0000000054.337167940,0000000054.337903410
0000000054.401188620,0000000054.401930529
0000000054.465185220,0000000054.465931867
0000000054.529183060,0000000054.529926461
0000000054.593183580,0000000054.593924264
0000000054.657176460,0000000054.657918502
0000000054.713175180,0000000054.713915451
0000000054.777329300,0000000054.778154866
0000000054.841174220,0000000054.841920639
0000000054.905187500,0000000054.905934524
0000000054.969190060,0000000054.969937861
0000000055.025194340,0000000055.026029349
0000000055.089177300,0000000055.089919250
0000000055.153300420,0000000055.154055080
0000000055.217184580,0000000055.217929965
0000000055.281180180,0000000055.282071289
0000000055.337202580,0000000055.338188349
0000000055.401267700,0000000055.402176201
0000000055.465173620,0000000055.466011912
0000000055.529177700,0000000055.530026175
0000000055.593174660,0000000055.594008694
0000000055.649505780,0000000055.650210286
0000000055.713419980,0000000055.714308615
0000000055.777254620,0000000055.778099017
0000000055.841227780,0000000055.842005097
0000000055.905214620,0000000055.906041514
0000000055.969248300,0000000055.970025521
0000000056.025261100,0000000056.026027136
0000000056.089294220,0000000056.090093860
0000000056.153281100,0000000056.154058622
0000000056.217235540,0000000056.218011972
0000000056.281247500,0000000056.282024015
0000000056.337281260,0000000056.338056404
0000000056.401243100,0000000056.402038080
0000000056.465230060,0000000056.466030216
0000000056.529262420,0000000056.530041262
0000000056.593248300,0000000056.594027262
0000000056.657187820,0000000056.657957341
0000000056.713186140,0000000056.713950130
0000000056.777186300,0000000056.777949100
0000000056.841181180,0000000056.841943085
0000000056.905192700,0000000056.905952569
0000000056.969182140,0000000056.969945939
0000000057.025179580,0000000057.025944061
0000000057.089186540,0000000057.089944992
0000000057.153186980,0000000057.153952527
0000000057.217182860,0000000057.217946689
0000000057.281183580,0000000057.281948631
0000000057.337204620,0000000057.337960889
0000000057.401234700,0000000057.402007061
0000000057.465311860,0000000057.466074201
0000000057.529257180,0000000057.530020529
0000000057.593170300,0000000057.593930546
0000000057.657284300,0000000057.658002100
0000000057.713180660,0000000057.713943646
0000000057.777167020,0000000057.777930081
0000000057.841216260,0000000057.841984314
0000000057.905182660,0000000057.905951590
0000000057.969178620,0000000057.969950205
0000000058.025294740,0000000058.026066835
0000000058.089181140,0000000058.089946926
0000000058.153178020,0000000058.153944702
0000000058.217184780,0000000058.217950517
0000000058.281183500,0000000058.281955684
0000000058.337181780,0000000058.338047970
0000000058.401182620,0000000058.402062532
0000000058.465183340,0000000058.465950110
0000000058.529228300,0000000058.530077949
0000000058.593228620,0000000058.594007189
0000000058.657179660,0000000058.657953202
0000000058.713181900,0000000058.713951702
0000000058.777232100,0000000058.778052672
0000000058.841193620,0000000058.841973106
0000000058.905230660,0000000058.906071302
0000000058.969230740,0000000058.970025255
0000000059.025706860,0000000059.026690245
0000000059.089301180,0000000059.090141166
0000000059.153315420,0000000059.154157020
0000000059.217400340,0000000059.218237869
0000000059.281294380,0000000059.282120571
0000000059.337322540,0000000059.338184670
0000000059.401341100,0000000059.402203569
0000000059.465188220,0000000059.465968530
0000000059.529179900,0000000059.529961557
0000000059.593183740,0000000059.593966059
0000000059.657277580,0000000059.658009529
0000000059.713234500,0000000059.714019282
0000000059.777258580,0000000059.778079826
0000000059.841506740,0000000059.842495547
0000000059.905562460,0000000059.906515052
0000000059.969453820,0000000059.970267820
0000000060.025304100,0000000060.026141466
0000000060.089226380,0000000060.090059217
0000000060.153243540,0000000060.154047640
0000000060.217219180,0000000060.218027352
0000000060.281240220,0000000060.282045967
0000000060.337269860,0000000060.338081315
0000000060.401257620,0000000060.402126219
0000000060.465252980,0000000060.466134641
0000000060.529216060,0000000060.530075502
0000000060.593284020,0000000060.594099027
0000000060.657220020,0000000060.658031919
0000000060.713210420,0000000060.714049226
0000000060.777212180,0000000060.778226301
0000000060.841265220,0000000060.842059824
0000000060.905195660,0000000060.906214512
0000000060.969283540,0000000060.970262042
0000000061.025542460,0000000061.026351129
0000000061.089194420,0000000061.090231837
0000000061.153189580,0000000061.154098315
0000000061.217180980,0000000061.217975390
0000000061.281183420,0000000061.281980682
0000000061.338288780,0000000061.339089644
0000000061.401193460,0000000061.401989290
0000000061.465186420,0000000061.465977150
0000000061.529177380,0000000061.529969315
0000000061.593171980,0000000061.593965359
0000000061.657427260,0000000061.658266049
0000000061.713174500,0000000061.714054885
0000000061.777179820,0000000061.778079431
0000000061.841187500,0000000061.842072679
0000000061.905186780,0000000061.906065674
0000000061.969185140,0000000061.969981952
0000000062.025177260,0000000062.025975297
0000000062.089191780,0000000062.089987947
0000000062.153209780,0000000062.154008910
0000000062.217189740,0000000062.217991871
0000000062.281195100,0000000062.281996874
0000000062.337256340,0000000062.338064116
0000000062.401317340,0000000062.402250894
0000000062.465186380,0000000062.465987485
0000000062.529179980,0000000062.529981835
0000000062.593179860,0000000062.593981309
0000000062.657177900,0000000062.657979351
0000000062.713228740,0000000062.714040520
0000000062.777182540,0000000062.777984277
0000000062.841178540,0000000062.841980367
0000000062.905180740,0000000062.905982166
0000000062.969189700,0000000062.969996901
0000000063.025176860,0000000063.025985401
0000000063.089271740,0000000063.090073694
0000000063.153272060,0000000063.154078722
0000000063.217184460,0000000063.217990156
0000000063.281176740,0000000063.281988704
0000000063.337193620,0000000063.338000831
0000000063.401443060,0000000063.402276299
0000000063.465179820,0000000063.466105257
0000000063.529184940,0000000063.530001422
0000000063.593202220,0000000063.594103399
0000000063.649499820,0000000063.650399357
0000000063.713184820,0000000063.713992646
0000000063.777179100,0000000063.778101210
0000000063.841184580,0000000063.841996796
0000000063.905354020,0000000063.906244647
0000000063.969555020,0000000063.970672197
0000000064.028691180,0000000064.029605085
0000000064.089383900,0000000064.090597376
0000000064.153955660,0000000064.155349744
0000000064.217513380,0000000064.218471714
0000000064.281317260,0000000064.282203430
0000000064.337373700,0000000064.338297321
0000000064.401420100,0000000064.402270199
0000000064.465211940,0000000064.466057182
0000000064.529190980,0000000064.530040109
0000000064.593246020,0000000064.594115562
0000000064.657184260,0000000064.658003360
0000000064.713180300,0000000064.713996699
0000000064.777194860,0000000064.778024259
0000000064.841316420,0000000064.842134479
0000000064.905187420,0000000064.906007839
0000000064.969187340,0000000064.970011959
0000000065.025195700,0000000065.026024295
0000000065.089198460,0000000065.090021701
0000000065.153217620,0000000065.154054329
0000000065.217185140,0000000065.218115569
0000000065.281179700,0000000065.282084667
0000000065.337193780,0000000065.338106190
0000000065.402367460,0000000065.403203386
0000000065.465184780,0000000065.466083057
0000000065.529181820,0000000065.530128287
0000000065.593176500,0000000065.594000749
0000000065.657409260,0000000065.658303044
0000000065.713181580,0000000065.714007145
0000000065.777196420,0000000065.778090399
0000000065.841191300,0000000065.842018090
0000000065.905182420,0000000065.906113456
0000000065.969179500,0000000065.970004541
0000000066.025175420,0000000066.026097815
0000000066.089184460,0000000066.090110262
0000000066.153183820,0000000066.154120225
0000000066.217183220,0000000066.218016732
0000000066.281191340,0000000066.282024841
0000000066.337171460,0000000066.337998796
0000000066.401180820,0000000066.402013621
0000000066.465188260,0000000066.466016912
0000000066.529178780,0000000066.530004685
0000000066.593180900,0000000066.594007731
0000000066.657181940,0000000066.658015156
0000000066.713177460,0000000066.714005272
0000000066.777184660,0000000066.778014924
0000000066.841215620,0000000066.842047582
0000000066.905206540,0000000066.906044151
0000000066.969189580,0000000066.970029329
0000000067.025194540,0000000067.026030534
0000000067.089208660,0000000067.090041606
0000000067.153183340,0000000067.154070324
0000000067.217185020,0000000067.218068816
0000000067.281177820,0000000067.282057364
0000000067.337176620,0000000067.338058380
0000000067.401167620,0000000067.402038805
0000000067.465184460,0000000067.466024636
0000000067.529181420,0000000067.530066086
0000000067.593211220,0000000067.594047844
0000000067.657282220,0000000067.658076206
0000000067.713298220,0000000067.714141749
0000000067.777175820,0000000067.778017174
0000000067.841168780,0000000067.842008014
0000000067.905177900,0000000067.906016815
0000000067.969204740,0000000067.970055461
0000000068.025174300,0000000068.026017884
0000000068.089176620,0000000068.090016534
0000000068.153180420,0000000068.154023486
0000000068.217186180,0000000068.218029702
0000000068.281181380,0000000068.282026200
0000000068.337315380,0000000068.338158789
0000000068.401178020,0000000068.402020189
0000000068.465188940,0000000068.466034187
0000000068.529185300,0000000068.530034404
0000000068.593176220,0000000068.594026541
0000000068.657190820,0000000068.658125315
0000000068.713179020,0000000068.714217145
0000000068.777191620,0000000068.778039544
0000000068.841184740,0000000068.842141839
0000000068.905176860,0000000068.906099226
0000000068.969178220,0000000068.970111741
0000000069.025194500,0000000069.026177466
0000000069.089173660,0000000069.090114512
0000000069.153173980,0000000069.154155229
0000000069.217192700,0000000069.218146329
0000000069.281188460,0000000069.282123881
0000000069.337177940,0000000069.338028256
0000000069.401184740,0000000069.402034965
0000000069.465516180,0000000069.466367521
0000000069.529190460,0000000069.530046684
0000000069.593179020,0000000069.594032667
0000000069.657339820,0000000069.658147756
0000000069.713196460,0000000069.714061732
0000000069.777404300,0000000069.778274720
0000000069.841181620,0000000069.842043294
0000000069.905179020,0000000069.906037672
0000000069.969375780,0000000069.970249212
0000000070.025193260,0000000070.026045702
0000000070.089193180,0000000070.090050470
0000000070.153190100,0000000070.154046070
0000000070.217178620,0000000070.218033795
0000000070.281177260,0000000070.282034277
0000000070.337185700,0000000070.338044816
0000000070.401299420,0000000070.402237007
0000000070.465180460,0000000070.466041841
0000000070.529179700,0000000070.530043681
0000000070.593182740,0000000070.594042910
0000000070.657178500,0000000070.658043240
0000000070.713182540,0000000070.714046544
0000000070.777178940,0000000070.778042234
0000000070.841184860,0000000070.842045482
0000000070.905176140,0000000070.906039349
0000000070.969339940,0000000070.970296507
0000000071.025284660,0000000071.026224487
0000000071.089353820,0000000071.090296362
0000000071.153275340,0000000071.154224952
0000000071.217180500,0000000071.218043570
0000000071.281179580,0000000071.282048915
0000000071.337178180,0000000071.338044635
0000000071.401173980,0000000071.402039926
0000000071.465188700,0000000071.466055992
0000000071.529219580,0000000071.530095337
0000000071.593180380,0000000071.594047246
0000000071.657659540,0000000071.658570819
0000000071.713188180,0000000071.714219720
0000000071.777176500,0000000071.778153092
0000000071.841182940,0000000071.842055766
0000000071.905182540,0000000071.906131290
0000000071.969189900,0000000071.970064056
0000000072.025171580,0000000072.026132856
0000000072.089179860,0000000072.090052697
0000000072.153180140,0000000072.154126479
0000000072.217182020,0000000072.218052696
0000000072.281321300,0000000072.282276894
0000000072.337406380,0000000072.338357711
0000000072.401286740,0000000072.402246472
0000000072.465336340,0000000072.466289001
0000000072.529186460,0000000072.530065656
0000000072.593185260,0000000072.594064142
0000000072.657182060,0000000072.658062581
0000000072.713192700,0000000072.714118857
0000000072.777183820,0000000072.778106265
0000000072.841175900,0000000072.842055352
0000000072.905173180,0000000072.906089225
0000000072.969195580,0000000072.970166944
0000000073.025177260,0000000073.026062476
0000000073.089180940,0000000073.090062662
0000000073.153183620,0000000073.154066936
0000000073.217185180,0000000073.218065036
0000000073.281181380,0000000073.282064787
0000000073.337185460,0000000073.338067110
0000000073.401177580,0000000073.402101827
0000000073.465188500,0000000073.466072712
0000000073.529199980,0000000073.530091321
