t1,t2
1625001461.035196561,1625001461.035196723
1625001462.035523561,1625001462.035523701
1625001463.035232281,1625001463.035232444
1625001464.035226121,1625001464.035226277
1625001465.035286681,1625001465.035286839
1625001466.035278281,1625001466.035278429
1625001467.035315841,1625001467.035315991
1625001468.035316021,1625001468.035316169
1625001469.035303961,1625001469.035304133
1625001470.035304761,1625001470.035304916
1625001471.035654521,1625001471.035654676
1625001472.036345601,1625001472.036345759
1625001473.036353021,1625001473.036353177
1625001474.036415301,1625001474.036415469
1625001475.036436401,1625001475.036436562
1625001476.036450321,1625001476.036450474
1625001477.036407521,1625001477.036407692
1625001478.036599021,1625001478.036599184
1625001479.037552061,1625001479.037552221
1625001480.037583541,1625001480.037583703
1625001481.038627821,1625001481.038627991
1625001482.039549921,1625001482.039550088
1625001483.039598521,1625001483.039598689
1625001484.040618321,1625001484.040618469
1625001485.041624421,1625001485.041624594
1625001486.042632981,1625001486.042633146
1625001487.042659281,1625001487.042659444
1625001488.042698001,1625001488.042698182
1625001489.042686321,1625001489.042686471
1625001490.042724581,1625001490.042724772
1625001491.042751661,1625001491.042751808
1625001492.042818621,1625001492.042818802
1625001493.042747181,1625001493.042747331
1625001494.043015661,1625001494.043015849
1625001495.042727761,1625001495.042727904
1625001496.042935701,1625001496.042935889
1625001497.042859621,1625001497.042859784
1625001498.042873261,1625001498.042873439
1625001499.043253541,1625001499.043253714
1625001500.042890261,1625001500.042890426
1625001501.042923701,1625001501.042923871
1625001502.042910461,1625001502.042910631
1625001503.042931781,1625001503.042931938
1625001504.042902201,1625001504.042902383
1625001505.043211541,1625001505.043211702
1625001506.043091861,1625001506.043092049
1625001507.043177521,1625001507.043177678
1625001508.042991221,1625001508.042991404
1625001509.042995821,1625001509.042995974
1625001510.043080701,1625001510.043080877
1625001511.043023701,1625001511.043023834
1625001512.043063961,1625001512.043064142
1625001513.043075901,1625001513.043076052
1625001514.043079261,1625001514.043079422
1625001515.043196801,1625001515.043196963
1625001516.043100341,1625001516.043100497
1625001517.043118521,1625001517.043118689
1625001518.043221521,1625001518.043221684
1625001519.043090861,1625001519.043091023
1625001520.043157201,1625001520.043157347
1625001521.043210601,1625001521.043210768
1625001522.043191921,1625001522.043192072
1625001523.043454561,1625001523.043454706
1625001524.043219781,1625001524.043219944
1625001525.043296081,1625001525.043296226
1625001526.042686241,1625001526.042686401
1625001527.043299801,1625001527.043299934
1625001528.043321941,1625001528.043322111
1625001529.043286081,1625001529.043286214
1625001530.043353381,1625001530.043353551
1625001531.043376041,1625001531.043376164
1625001532.043347241,1625001532.043347403
1625001533.043371741,1625001533.043371868
1625001534.043469601,1625001534.043469777
1625001535.043416081,1625001535.043416204
1625001536.043402241,1625001536.043402394
1625001537.043407761,1625001537.043407898
1625001538.043465961,1625001538.043466112
1625001539.043440841,1625001539.043440988
1625001540.043469081,1625001540.043469221
1625001541.043514581,1625001541.043514726
1625001542.043522061,1625001542.043522207
1625001543.043526981,1625001543.043527119
1625001544.043529201,1625001544.043529367
1625001545.043560761,1625001545.043560903
1625001546.043577841,1625001546.043578008
1625001547.042880361,1625001547.042880507
1625001548.043550141,1625001548.043550283
1625001549.043626461,1625001549.043626617
1625001550.044257481,1625001550.044257642
1625001551.043921421,1625001551.043921577
1625001552.043924181,1625001552.043924333
1625001553.043692701,1625001553.043692864
1625001554.043716741,1625001554.043716883
1625001555.043738581,1625001555.043738756
1625001556.043686821,1625001556.043686969
1625001557.043820601,1625001557.043820769
1625001558.044676181,1625001558.044676323
1625001559.044731221,1625001559.044731384
1625001560.044737481,1625001560.044737622
1625001561.044733221,1625001561.044733394
1625001562.044755621,1625001562.044755761
1625001563.044882281,1625001563.044882457
1625001564.044743581,1625001564.044743729
1625001565.044796401,1625001565.044796559
1625001566.044862001,1625001566.044862143
1625001567.044823921,1625001567.044824094
1625001568.045000641,1625001568.045000791
1625001569.045067321,1625001569.045067502
1625001570.044860701,1625001570.044860841
1625001571.045116221,1625001571.045116392
1625001572.044924981,1625001572.044925124
1625001573.045052861,1625001573.045053036
1625001574.044874101,1625001574.044874263
1625001575.045086161,1625001575.045086333
1625001576.045047321,1625001576.045047477
1625001577.045104501,1625001577.045104666
1625001578.045122921,1625001578.045123093
1625001579.044962401,1625001579.044962576
1625001580.044974521,1625001580.044974701
1625001581.045075801,1625001581.045075961
1625001582.045289381,1625001582.045289553
1625001583.045093921,1625001583.045094094
1625001584.045122121,1625001584.045122293
1625001585.045060881,1625001585.045061044
1625001586.045043081,1625001586.045043257
1625001587.045096021,1625001587.045096191
1625001588.045170781,1625001588.045170952
1625001589.045151341,1625001589.045151502
1625001590.045394101,1625001590.045394294
1625001591.045165281,1625001591.045165434
1625001592.045247501,1625001592.045247691
1625001593.045216901,1625001593.045217064
1625001594.045195681,1625001594.045195868
1625001595.045234061,1625001595.045234237
1625001596.045233661,1625001596.045233843
1625001597.045289701,1625001597.045289864
1625001598.045343061,1625001598.045343229
1625001599.045322841,1625001599.045323014
1625001600.045252621,1625001600.045252799
1625001601.045361001,1625001601.045361179
1625001602.045660221,1625001602.045660389
1625001603.046333681,1625001603.046333872
1625001604.046372641,1625001604.046372814
1625001605.046423181,1625001605.046423362
1625001606.046433061,1625001606.046433239
1625001607.046452941,1625001607.046453103
1625001608.046463181,1625001608.046463374
1625001609.046489301,1625001609.046489456
1625001610.046492701,1625001610.046492899
1625001611.046515661,1625001611.046515816
1625001612.046523981,1625001612.046524168
1625001613.046487521,1625001613.046487686
1625001614.046518541,1625001614.046518729
1625001615.046585081,1625001615.046585263
1625001616.047629641,1625001616.047629821
1625001617.048628801,1625001617.048628987
1625001618.049625041,1625001618.049625209
1625001619.049718961,1625001619.049719136
1625001620.049724761,1625001620.049724952
1625001621.049916941,1625001621.049917098
1625001622.049683221,1625001622.049683404
1625001623.049754721,1625001623.049754889
1625001624.049771921,1625001624.049772089
1625001625.049889441,1625001625.049889614
1625001626.049660041,1625001626.049660207
1625001627.049733421,1625001627.049733606
1625001628.049783601,1625001628.049783773
1625001629.049797201,1625001629.049797377
1625001630.049809341,1625001630.049809509
1625001631.049790701,1625001631.049790889
1625001632.049903701,1625001632.049903871
1625001633.049810941,1625001633.049811114
1625001634.049792741,1625001634.049792923
1625001635.049846501,1625001635.049846698
1625001636.049903181,1625001636.049903362
1625001637.049893401,1625001637.049893592
1625001638.049926621,1625001638.049926788
1625001639.049983701,1625001639.049983884
1625001640.049996381,1625001640.049996557
1625001641.049967581,1625001641.049967767
1625001642.049954821,1625001642.049954998
1625001643.050002161,1625001643.050002363
1625001644.049972401,1625001644.049972574
1625001645.050253261,1625001645.050253458
1625001646.050012101,1625001646.050012286
1625001647.050352781,1625001647.050352957
1625001648.050026401,1625001648.050026594
1625001649.050244661,1625001649.050244848
1625001650.050050321,1625001650.050050503
1625001651.050134061,1625001651.050134238
1625001652.050095601,1625001652.050095782
1625001653.050270321,1625001653.050270517
1625001654.050262041,1625001654.050262214
1625001655.050362881,1625001655.050363089
1625001656.050326841,1625001656.050327017
1625001657.050303481,1625001657.050303683
1625001658.050190421,1625001658.050190586
1625001659.050245241,1625001659.050245452
1625001660.050226181,1625001660.050226359
1625001661.050629541,1625001661.050629747
1625001662.051203821,1625001662.051203994
1625001663.051371061,1625001663.051371259
1625001664.051331821,1625001664.051332012
1625001665.051387901,1625001665.051388096
1625001666.051288081,1625001666.051288266
1625001667.051345061,1625001667.051345267
1625001668.051385561,1625001668.051385738
1625001669.051706361,1625001669.051706559
1625001670.052400021,1625001670.052400207
1625001671.052454881,1625001671.052455078
1625001672.052424721,1625001672.052424913
1625001673.052457821,1625001673.052458014
1625001674.052464581,1625001674.052464777
1625001675.052497181,1625001675.052497373
1625001676.051800881,1625001676.051801069
1625001677.052614981,1625001677.052615186
1625001678.053633761,1625001678.053633953
1625001679.053701321,1625001679.053701528
1625001680.053793541,1625001680.053793731
1625001681.053627681,1625001681.053627884
1625001682.054630861,1625001682.054631044
1625001683.054765481,1625001683.054765693
1625001684.054628901,1625001684.054629101
1625001685.054989721,1625001685.054989907
1625001686.054653841,1625001686.054654039
1625001687.054686881,1625001687.054687073
1625001688.054773841,1625001688.054774049
1625001689.054717001,1625001689.054717178
1625001690.054708881,1625001690.054709071
1625001691.054752781,1625001691.054752961
1625001692.054754801,1625001692.054755007
1625001693.054871321,1625001693.054871508
1625001694.054935921,1625001694.054936119
1625001695.054816161,1625001695.054816361
1625001696.054808781,1625001696.054808968
1625001697.055124701,1625001697.055124907
1625001698.055032461,1625001698.055032649
1625001699.054845321,1625001699.054845514
1625001700.054852841,1625001700.054853041
1625001701.054905121,1625001701.054905307
1625001702.054894941,1625001702.054895128
1625001703.055181761,1625001703.055181948
1625001704.054850801,1625001704.054850994
1625001705.054958201,1625001705.054958396
1625001706.054923701,1625001706.054923904
1625001707.055228321,1625001707.055228506
1625001708.055240121,1625001708.055240316
1625001709.055051701,1625001709.055051901
1625001710.055353461,1625001710.055353636
1625001711.055007981,1625001711.055008184
1625001712.055061141,1625001712.055061318
1625001713.055073661,1625001713.055073849
1625001714.055364781,1625001714.055364963
1625001715.055399001,1625001715.055399212
1625001716.055070701,1625001716.055070868
1625001717.055079121,1625001717.055079329
1625001718.055220421,1625001718.055220588
1625001719.055132201,1625001719.055132394
1625001720.055178621,1625001720.055178788
1625001721.055206141,1625001721.055206329
1625001722.055280961,1625001722.055281143
1625001723.055215861,1625001723.055216057
1625001724.055692501,1625001724.055692679
1625001725.056207821,1625001725.056208006
1625001726.056274621,1625001726.056274811
1625001727.056263301,1625001727.056263488
1625001728.056280481,1625001728.056280658
1625001729.056286141,1625001729.056286321
1625001730.056288321,1625001730.056288507
1625001731.056307781,1625001731.056307967
1625001732.056366381,1625001732.056366564
1625001733.056499601,1625001733.056499786
1625001734.056399961,1625001734.056400132
1625001735.056412241,1625001735.056412441
1625001736.056565161,1625001736.056565329
1625001737.056509781,1625001737.056509962
1625001738.056464841,1625001738.056465024
1625001739.056436041,1625001739.056436216
1625001740.056491681,1625001740.056491847
1625001741.056573921,1625001741.056574109
1625001742.056519161,1625001742.056519327
1625001743.056582801,1625001743.056582992
1625001744.057630781,1625001744.057630941
1625001745.057688361,1625001745.057688546
1625001746.058628201,1625001746.058628352
1625001747.059622801,1625001747.059622981
1625001748.059705561,1625001748.059705719
1625001749.059818481,1625001749.059818657
1625001750.059736561,1625001750.059736709
1625001751.059777221,1625001751.059777416
1625001752.059740141,1625001752.059740293
1625001753.059801021,1625001753.059801197
1625001754.060358381,1625001754.060358537
1625001755.060627821,1625001755.060627994
1625001756.060835041,1625001756.060835209
1625001757.060842201,1625001757.060842377
1625001758.060870861,1625001758.060871026
1625001759.060951001,1625001759.060951178
1625001760.060899021,1625001760.060899191
1625001761.060892521,1625001761.060892707
1625001762.061056761,1625001762.061056938
1625001763.060937041,1625001763.060937228
1625001764.061225821,1625001764.061225987
1625001765.060941481,1625001765.060941677
1625001766.061019941,1625001766.061020106
1625001767.060980301,1625001767.060980487
1625001768.061046001,1625001768.061046163
1625001769.061065881,1625001769.061066089
1625001770.061018401,1625001770.061018571
1625001771.061138141,1625001771.061138324
1625001772.061113681,1625001772.061113878
1625001773.061156401,1625001773.061156591
1625001774.061103921,1625001774.061104108
1625001775.061247881,1625001775.061248079
1625001776.061389461,1625001776.061389638
1625001777.061141441,1625001777.061141639
1625001778.061306521,1625001778.061306701
1625001779.060752361,1625001779.060752559
1625001780.061292701,1625001780.061292878
1625001781.060679881,1625001781.060680081
1625001782.061581221,1625001782.061581404
1625001783.062292521,1625001783.062292733
1625001784.062312781,1625001784.062312964
1625001785.062621201,1625001785.062621403
1625001786.063262421,1625001786.063262609
1625001787.063352101,1625001787.063352297
1625001788.063381581,1625001788.063381761
1625001789.063509661,1625001789.063509853
1625001790.063418781,1625001790.063418964
1625001791.063400921,1625001791.063401119
1625001792.063358721,1625001792.063358907
1625001793.063397181,1625001793.063397366
1625001794.063428661,1625001794.063428861
1625001795.063467681,1625001795.063467864
1625001796.063495041,1625001796.063495234
1625001797.063547921,1625001797.063548099
1625001798.063058161,1625001798.063058343
1625001799.063462961,1625001799.063463151
1625001800.063526941,1625001800.063527127
1625001801.063576121,1625001801.063576319
1625001802.064629001,1625001802.064629186
1625001803.065575201,1625001803.065575398
1625001804.065625181,1625001804.065625356
1625001805.066621481,1625001805.066621681
1625001806.067581161,1625001806.067581332
1625001807.068579281,1625001807.068579488
1625001808.068624021,1625001808.068624209
1625001809.068700721,1625001809.068700917
1625001810.068851301,1625001810.068851497
1625001811.068736201,1625001811.068736394
1625001812.068727821,1625001812.068728027
1625001813.068754721,1625001813.068754916
1625001814.068742401,1625001814.068742603
1625001815.069166561,1625001815.069166762
1625001816.068804941,1625001816.068805128
1625001817.068785161,1625001817.068785348
1625001818.068776461,1625001818.068776663
1625001819.068780861,1625001819.068781059
1625001820.068856881,1625001820.068857082
1625001821.068911161,1625001821.068911351
1625001822.068864201,1625001822.068864397
1625001823.068869301,1625001823.068869497
1625001824.069059921,1625001824.069060127
1625001825.068921241,1625001825.068921438
1625001826.068913241,1625001826.068913433
1625001827.069186941,1625001827.069187143
1625001828.068947441,1625001828.068947641
1625001829.069356281,1625001829.069356487
1625001830.069226421,1625001830.069226601
1625001831.069017701,1625001831.069017911
1625001832.069002201,1625001832.069002383
1625001833.068997261,1625001833.068997467
1625001834.069048001,1625001834.069048191
1625001835.069342541,1625001835.069342737
1625001836.069358781,1625001836.069358983
1625001837.069090121,1625001837.069090324
1625001838.069101501,1625001838.069101707
1625001839.069101061,1625001839.069101266
1625001840.069227961,1625001840.069228154
1625001841.069105421,1625001841.069105624
1625001842.069161421,1625001842.069161619
1625001843.069225701,1625001843.069225899
1625001844.069135921,1625001844.069136143
1625001845.069204781,1625001845.069204984
1625001846.069207221,1625001846.069207427
1625001847.069246061,1625001847.069246272
1625001848.069251721,1625001848.069251933
1625001849.069262281,1625001849.069262497
1625001850.069298741,1625001850.069298944
1625001851.069314041,1625001851.069314243
1625001852.069500021,1625001852.069500233
1625001853.069620721,1625001853.069620916
1625001854.070303061,1625001854.070303277
1625001855.070312521,1625001855.070312719
1625001856.070392341,1625001856.070392549
1625001857.070393101,1625001857.070393313
1625001858.070422621,1625001858.070422832
1625001859.070438001,1625001859.070438221
1625001860.070627301,1625001860.070627508
1625001861.071460281,1625001861.071460497
1625001862.071484841,1625001862.071485049
1625001863.071495841,1625001863.071496051
1625001864.071515681,1625001864.071515886
1625001865.071524901,1625001865.071525112
1625001866.071559921,1625001866.071560139
1625001867.071537601,1625001867.071537792
1625001868.071604061,1625001868.071604279
1625001869.072223181,1625001869.072223393
1625001870.072503841,1625001870.072504047
1625001871.072608441,1625001871.072608651
1625001872.072730681,1625001872.072730897
1625001873.073626621,1625001873.073626821
1625001874.074020081,1625001874.074020297
1625001875.073726321,1625001875.073726533
1625001876.073831901,1625001876.073832102
1625001877.073718881,1625001877.073719096
1625001878.073863081,1625001878.073863279
1625001879.073729041,1625001879.073729259
1625001880.073761041,1625001880.073761241
1625001881.073766641,1625001881.073766836
1625001882.073867941,1625001882.073868161
1625001883.073788421,1625001883.073788628
1625001884.073820141,1625001884.073820359
1625001885.073827441,1625001885.073827636
1625001886.073837601,1625001886.073837829
1625001887.073841741,1625001887.073841941
1625001888.074151241,1625001888.074151442
1625001889.074089841,1625001889.074090059
1625001890.073905841,1625001890.073906046
1625001891.074015781,1625001891.074015997
1625001892.073893281,1625001892.073893486
1625001893.073906221,1625001893.073906432
1625001894.073950881,1625001894.073951079
1625001895.074024441,1625001895.074024658
1625001896.073992421,1625001896.073992632
1625001897.074034881,1625001897.074035096
1625001898.074290141,1625001898.074290347
1625001899.073999461,1625001899.073999676
1625001900.074117461,1625001900.074117676
1625001901.074097921,1625001901.074098132
1625001902.074305641,1625001902.074305857
1625001903.074078061,1625001903.074078258
1625001904.074065421,1625001904.074065631
1625001905.074179301,1625001905.074179503
1625001906.074515241,1625001906.074515457
1625001907.074141721,1625001907.074141934
1625001908.074140161,1625001908.074140373
1625001909.074320181,1625001909.074320383
1625001910.074161401,1625001910.074161617
1625001911.074504641,1625001911.074504849
1625001912.074559741,1625001912.074559954
1625001913.074280061,1625001913.074280266
1625001914.074272221,1625001914.074272438
1625001915.074400621,1625001915.074400828
1625001916.074308121,1625001916.074308324
1625001917.074456521,1625001917.074456734
1625001918.074297341,1625001918.074297538
1625001919.074360721,1625001919.074360924
1625001920.074376281,1625001920.074376483
1625001921.074576381,1625001921.074576578
1625001922.073970361,1625001922.073970571
1625001923.074406381,1625001923.074406562
1625001924.074624201,1625001924.074624392
1625001925.075452501,1625001925.075452694
1625001926.074880441,1625001926.074880641
1625001927.074730601,1625001927.074730786
1625001928.075434121,1625001928.075434311
1625001929.075523201,1625001929.075523383
1625001930.074724181,1625001930.074724374
1625001931.075558761,1625001931.075558952
1625001932.075585021,1625001932.075585222
1625001933.075734701,1625001933.075734892
1625001934.075936521,1625001934.075936717
1625001935.075863701,1625001935.075863892
1625001936.076574961,1625001936.076575156
1625001937.075689661,1625001937.075689839
1625001938.075688421,1625001938.075688621
1625001939.076626061,1625001939.076626241
1625001940.077626281,1625001940.077626479
1625001941.077707961,1625001941.077708134
1625001942.077755801,1625001942.077755997
1625001943.077723561,1625001943.077723732
1625001944.077673361,1625001944.077673562
1625001945.077747101,1625001945.077747266
1625001946.077722081,1625001946.077722269
1625001947.077743861,1625001947.077744037
1625001948.077721261,1625001948.077721452
1625001949.077802261,1625001949.077802436
1625001950.077722401,1625001950.077722596
1625001951.077750341,1625001951.077750529
1625001952.078376261,1625001952.078376441
1625001953.077801881,1625001953.077802081
1625001954.078020221,1625001954.078020402
1625001955.077840981,1625001955.077841177
1625001956.077897461,1625001956.077897651
1625001957.077901941,1625001957.077902141
1625001958.077796901,1625001958.077797084
1625001959.077905901,1625001959.077906102
1625001960.077849221,1625001960.077849404
1625001961.077988841,1625001961.077989036
1625001962.077944801,1625001962.077944998
1625001963.077983761,1625001963.077983948
1625001964.078324781,1625001964.078324987
1625001965.078277921,1625001965.078278121
1625001966.077929141,1625001966.077929333
1625001967.078007481,1625001967.078007674
1625001968.078120301,1625001968.078120512
1625001969.078025241,1625001969.078025434
1625001970.078021661,1625001970.078021862
1625001971.078120881,1625001971.078121077
1625001972.078098981,1625001972.078099176
1625001973.078085521,1625001973.078085736
1625001974.078353341,1625001974.078353527
1625001975.078137821,1625001975.078138026
1625001976.078145001,1625001976.078145197
1625001977.078246101,1625001977.078246316
1625001978.078155101,1625001978.078155311
1625001979.078472261,1625001979.078472452
1625001980.078141041,1625001980.078141259
1625001981.078253101,1625001981.078253293
1625001982.078181301,1625001982.078181518
1625001983.078287381,1625001983.078287577
1625001984.078332381,1625001984.078332584
1625001985.078366941,1625001985.078367136
1625001986.078420701,1625001986.078420893
1625001987.078256561,1625001987.078256768
1625001988.078337681,1625001988.078337878
1625001989.078340721,1625001989.078340933
1625001990.078320261,1625001990.078320453
1625001991.078404521,1625001991.078404722
1625001992.078304561,1625001992.078304759
1625001993.078416441,1625001993.078416651
1625001994.078450921,1625001994.078451121
1625001995.078446101,1625001995.078446318
1625001996.078444181,1625001996.078444376
1625001997.078553361,1625001997.078553568
1625001998.078542041,1625001998.078542246
1625001999.077824681,1625001999.077824886
1625002000.078529121,1625002000.078529331
1625002001.078578481,1625002001.078578664
1625002002.077858381,1625002002.077858596
1625002003.078575641,1625002003.078575843
1625002004.078566201,1625002004.078566407
1625002005.078617121,1625002005.078617324
1625002006.079629361,1625002006.079629556
1625002007.079748621,1625002007.079748831
1625002008.079655361,1625002008.079655549
1625002009.079676681,1625002009.079676896
1625002010.080192221,1625002010.080192424
1625002011.079731801,1625002011.079732004
1625002012.079971581,1625002012.079971788
1625002013.079732841,1625002013.079733056
1625002014.080283901,1625002014.080284103
1625002015.080171961,1625002015.080172186
1625002016.079778121,1625002016.079778313
1625002017.079766681,1625002017.079766892
1625002018.079814401,1625002018.079814594
1625002019.079830121,1625002019.079830332
1625002020.079942741,1625002020.079942942
1625002021.079851281,1625002021.079851496
1625002022.079841261,1625002022.079841471
1625002023.079831601,1625002023.079831817
1625002024.079842961,1625002024.079843162
1625002025.079946241,1625002025.079946448
1625002026.079954621,1625002026.079954838
1625002027.079953041,1625002027.079953254
1625002028.079852281,1625002028.079852498
1625002029.080011281,1625002029.080011486
1625002030.079997921,1625002030.079998137
1625002031.079983001,1625002031.079983217
1625002032.080073981,1625002032.080074196
1625002033.080109941,1625002033.080110157
1625002034.080099961,1625002034.080100182
1625002035.080001361,1625002035.080001579
1625002036.080002521,1625002036.080002747
1625002037.080118301,1625002037.080118508
1625002038.080105541,1625002038.080105763
1625002039.080471381,1625002039.080471596
1625002040.080131341,1625002040.080131548
1625002041.080129001,1625002041.080129221
1625002042.080146761,1625002042.080146966
1625002043.080163861,1625002043.080164074
1625002044.080220681,1625002044.080220906
1625002045.080279681,1625002045.080279891
1625002046.080192241,1625002046.080192467
1625002047.080260261,1625002047.080260478
1625002048.080268121,1625002048.080268333
1625002049.080294661,1625002049.080294872
1625002050.080321241,1625002050.080321461
1625002051.080286781,1625002051.080286987
1625002052.080308941,1625002052.080309152
1625002053.080387001,1625002053.080387217
1625002054.080366141,1625002054.080366348
1625002055.080325721,1625002055.080325928
1625002056.080341361,1625002056.080341559
1625002057.079751281,1625002057.079751504
1625002058.080575421,1625002058.080575616
1625002059.080381761,1625002059.080381973
1625002060.080139041,1625002060.080139263
1625002061.080390101,1625002061.080390307
1625002062.079761821,1625002062.079762031
1625002063.080479981,1625002063.080480183
1625002064.080616001,1625002064.080616203
1625002065.081605021,1625002065.081605232
1625002066.081814161,1625002066.081814376
1625002067.082602981,1625002067.082603191
1625002068.082754441,1625002068.082754642
1625002069.082665741,1625002069.082665961
1625002070.082710621,1625002070.082710809
1625002071.082711801,1625002071.082712018
1625002072.083636161,1625002072.083636362
1625002073.083747421,1625002073.083747638
1625002074.084694641,1625002074.084694837
1625002075.085003781,1625002075.085003997
1625002076.085685761,1625002076.085685959
1625002077.086664021,1625002077.086664234
1625002078.086720721,1625002078.086720903
1625002079.086788361,1625002079.086788569
1625002080.086835161,1625002080.086835348
1625002081.087015741,1625002081.087015946
1625002082.086765921,1625002082.086766107
1625002083.086778321,1625002083.086778528
1625002084.086897081,1625002084.086897274
1625002085.086883781,1625002085.086883982
1625002086.086858561,1625002086.086858762
1625002087.086919181,1625002087.086919363
1625002088.086888641,1625002088.086888847
1625002089.086910161,1625002089.086910346
1625002090.086979341,1625002090.086979533
1625002091.086930481,1625002091.086930684
1625002092.086963101,1625002092.086963283
1625002093.087040401,1625002093.087040606
1625002094.087014321,1625002094.087014492
1625002095.087009081,1625002095.087009289
1625002096.087015881,1625002096.087016049
1625002097.087040041,1625002097.087040233
1625002098.087033081,1625002098.087033259
1625002099.087106021,1625002099.087106207
1625002100.087109201,1625002100.087109372
1625002101.087062941,1625002101.087063118
1625002102.087116621,1625002102.087116808
1625002103.087132041,1625002103.087132219
1625002104.087156061,1625002104.087156244
1625002105.087155241,1625002105.087155403
1625002106.087159361,1625002106.087159542
1625002107.087165141,1625002107.087165312
1625002108.087199461,1625002108.087199643
1625002109.087257581,1625002109.087257753
1625002110.087240741,1625002110.087240917
1625002111.087536261,1625002111.087536451
1625002112.086932221,1625002112.086932396
1625002113.087146341,1625002113.087146524
1625002114.087312581,1625002114.087312759
1625002115.087369561,1625002115.087369739
1625002116.087334661,1625002116.087334849
1625002117.087397881,1625002117.087398063
1625002118.087405841,1625002118.087406022
1625002119.087053121,1625002119.087053303
1625002120.087512281,1625002120.087512446
1625002121.087375921,1625002121.087376097
1625002122.087422781,1625002122.087422961
1625002123.086892801,1625002123.086892983
1625002124.087537821,1625002124.087538003
1625002125.087455541,1625002125.087455716
1625002126.086929621,1625002126.086929804
1625002127.087551981,1625002127.087552164
1625002128.086821041,1625002128.086821224
1625002129.087524921,1625002129.087525097
1625002130.086894661,1625002130.086894853
1625002131.087651661,1625002131.087651833
1625002132.087834461,1625002132.087834647
1625002133.087945521,1625002133.087945711
1625002134.088557681,1625002134.088557877
1625002135.088558781,1625002135.088558959
1625002136.088653281,1625002136.088653478
1625002137.089564261,1625002137.089564437
1625002138.088736621,1625002138.088736821
1625002139.089661841,1625002139.089662037
1625002140.089700401,1625002140.089700593
1625002141.089724521,1625002141.089724701
1625002142.089987901,1625002142.089988102
1625002143.090707481,1625002143.090707678
1625002144.090746121,1625002144.090746313
1625002145.090807641,1625002145.090807836
1625002146.091167721,1625002146.091167903
1625002147.090827281,1625002147.090827472
1625002148.090833761,1625002148.090833947
1625002149.090853561,1625002149.090853758
1625002150.090850161,1625002150.090850349
1625002151.090857741,1625002151.090857931
1625002152.090897141,1625002152.090897341
1625002153.090900241,1625002153.090900426
1625002154.090899661,1625002154.090899847
1625002155.090914181,1625002155.090914381
1625002156.090988081,1625002156.090988274
1625002157.091001081,1625002157.091001276
1625002158.090959801,1625002158.090959987
1625002159.090969821,1625002159.090970013
1625002160.091041961,1625002160.091042167
1625002161.091337121,1625002161.091337302
1625002162.091047881,1625002162.091048082
1625002163.091057541,1625002163.091057741
1625002164.091077721,1625002164.091077906
1625002165.091075961,1625002165.091076161
1625002166.091352861,1625002166.091353049
1625002167.091381661,1625002167.091381846
1625002168.091084301,1625002168.091084502
1625002169.091350881,1625002169.091351064
1625002170.091242461,1625002170.091242648
1625002171.091281561,1625002171.091281761
1625002172.091126921,1625002172.091127096
1625002173.091156461,1625002173.091156666
1625002174.091229881,1625002174.091230071
1625002175.091548001,1625002175.091548183
1625002176.091192881,1625002176.091193076
1625002177.091260061,1625002177.091260246
1625002178.091262641,1625002178.091262849
1625002179.091254601,1625002179.091254789
1625002180.091304581,1625002180.091304777
1625002181.091324181,1625002181.091324369
1625002182.091289081,1625002182.091289282
1625002183.091457281,1625002183.091457474
1625002184.091664941,1625002184.091665146
1625002185.092615501,1625002185.092615691
1625002186.093425181,1625002186.093425382
1625002187.093482741,1625002187.093482949
1625002188.093576121,1625002188.093576314
1625002189.093562661,1625002189.093562867
1625002190.093518561,1625002190.093518769
1625002191.093600961,1625002191.093601166
1625002192.094524561,1625002192.094524763
1625002193.094578361,1625002193.094578574
1625002194.094626581,1625002194.094626786
1625002195.095623861,1625002195.095624059
1625002196.095709301,1625002196.095709514
1625002197.096622721,1625002197.096622919
1625002198.096807161,1625002198.096807374
1625002199.096705941,1625002199.096706137
1625002200.096755921,1625002200.096756139
1625002201.096774781,1625002201.096774979
1625002202.096646301,1625002202.096646512
1625002203.096734401,1625002203.096734606
1625002204.096724121,1625002204.096724328
1625002205.096760201,1625002205.096760396
1625002206.097304161,1625002206.097304377
1625002207.096715781,1625002207.096715979
1625002208.096895801,1625002208.096896017
1625002209.097201461,1625002209.097201652
1625002210.097196561,1625002210.097196769
1625002211.097094081,1625002211.097094291
1625002212.096846161,1625002212.096846364
1625002213.096852521,1625002213.096852736
1625002214.096912761,1625002214.096912961
1625002215.096906041,1625002215.096906262
1625002216.097264901,1625002216.097265101
1625002217.097238161,1625002217.097238376
1625002218.096960761,1625002218.096960973
1625002219.096977021,1625002219.096977232
1625002220.096993561,1625002220.096993778
1625002221.097047121,1625002221.097047333
1625002222.097011361,1625002222.097011559
1625002223.097057521,1625002223.097057742
1625002224.097034161,1625002224.097034343
1625002225.097081901,1625002225.097082123
1625002226.097068281,1625002226.097068478
1625002227.097107081,1625002227.097107287
1625002228.097087001,1625002228.097087193
1625002229.097340721,1625002229.097340924
1625002230.097122621,1625002230.097122824
1625002231.097151561,1625002231.097151772
1625002232.097076761,1625002232.097076976
1625002233.097168101,1625002233.097168308
1625002234.097394001,1625002234.097394214
1625002235.097184181,1625002235.097184379
1625002236.097082161,1625002236.097082372
1625002237.097291561,1625002237.097291772
