t1,t2
1625673736.384618221,1625673736.384837110
1625673736.447603021,1625673736.447863542
1625673736.509756121,1625673736.509945517
1625673736.572660419,1625673736.572779135
1625673736.634395018,1625673736.634503922
1625673736.697622117,1625673736.697842611
1625673736.759630093,1625673736.760058453
1625673736.822655195,1625673736.822886801
1625673736.884688937,1625673736.884811422
1625673736.947488556,1625673736.947658716
1625673737.009806219,1625673737.010121862
1625673737.072685274,1625673737.072918978
1625673737.134607862,1625673737.134851636
1625673737.197926252,1625673737.198152450
1625673737.260423995,1625673737.260617452
1625673737.323467999,1625673737.323649977
1625673737.386591821,1625673737.386900752
1625673737.449647297,1625673737.449871012
1625673737.511609397,1625673737.511870326
1625673737.574598339,1625673737.574943590
1625673737.636671454,1625673737.636882712
1625673737.699683659,1625673737.699847791
1625673737.761627198,1625673737.761926356
1625673737.824601582,1625673737.824890798
1625673737.886602721,1625673737.886781137
1625673737.949681876,1625673737.949878977
1625673738.011757897,1625673738.011915350
1625673738.074817962,1625673738.075099013
1625673738.136835617,1625673738.137157600
1625673738.199874019,1625673738.200095562
1625673738.261502377,1625673738.261840721
1625673738.324584862,1625673738.325027925
1625673738.387699941,1625673738.387963047
1625673738.450742302,1625673738.451014726
1625673738.512666338,1625673738.512934177
1625673738.575639000,1625673738.575887662
1625673738.637477102,1625673738.637696536
1625673738.700646101,1625673738.700837430
1625673738.762771718,1625673738.763124707
1625673738.825642316,1625673738.825971993
1625673738.887604616,1625673738.887989121
1625673738.950619537,1625673738.950785841
1625673739.012457482,1625673739.012640928
1625673739.075721520,1625673739.076008638
1625673739.137626322,1625673739.138256287
1625673739.200766758,1625673739.201034433
1625673739.262601572,1625673739.262979735
1625673739.325865501,1625673739.326121193
1625673739.387641815,1625673739.387965093
1625673739.450622195,1625673739.450894616
1625673739.512651200,1625673739.512881740
1625673739.575587636,1625673739.576090330
1625673739.637892059,1625673739.638434270
1625673739.701857202,1625673739.702389168
1625673739.762979320,1625673739.763250880
1625673739.826827742,1625673739.827710550
1625673739.888643197,1625673739.888887371
1625673739.951643674,1625673739.951894385
1625673740.013737919,1625673740.013990861
1625673740.076629561,1625673740.076963663
1625673740.138722498,1625673740.139061928
1625673740.201767238,1625673740.202087425
1625673740.263675474,1625673740.263949170
